"pp","age","gender","duration","consent","iphone","installed_whatsapp","installed_facebook","installed_messenger","installed_instagram","installed_snapchat","instructions_timer","attention_check","app","rating","timer","category"
"133",25,"Female",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.058,"No","weather",-58,3.559,"neutral"
"133",25,"Female",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.058,"No","whatsapp",100,4.665,"low"
"133",25,"Female",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.058,"No","whatsapp1",79,3.749,"high"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","calculator",-82,2.777,"neutral"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","clock",-100,3.018,"neutral"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","facebook",-45,6.066,"low"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","facebook1",-46,6.13,"high"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","instagram",53,2.506,"low"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","instagram1",54,3.117,"high"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","messenger",-14,3.947,"low"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","messenger1",-14,3.771,"high"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","notes",-40,6.394,"neutral"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","settings",-74,6.961,"neutral"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","snapchat",32,2.666,"low"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","snapchat1",19,4.37,"high"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","weather",-82,7.633,"neutral"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","whatsapp",81,2.839,"low"
"134",24,"Female",167,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",45.902,"No","whatsapp1",86,4.189,"high"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","calculator",-100,2.68,"neutral"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","clock",-100,3.091,"neutral"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","facebook",-19,2.416,"low"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","facebook1",-37,2.637,"high"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","instagram",100,2.316,"low"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","instagram1",94,2.364,"high"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","messenger",30,2.698,"low"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","messenger1",52,4.124,"high"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","notes",-100,2.505,"neutral"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","settings",-83,4.689,"neutral"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","snapchat",-85,2.941,"low"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","snapchat1",-29,3.571,"high"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","weather",-100,2.357,"neutral"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","whatsapp",94,3.399,"low"
"135",25,"Female",110,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.991,"No","whatsapp1",89,2.128,"high"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","calculator",100,1.725,"neutral"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","clock",19,3.639,"neutral"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","facebook",-3,3.63,"low"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","facebook1",-43,2.367,"high"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","instagram",100,2.869,"low"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","instagram1",100,3.681,"high"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","messenger",-41,3.9,"low"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","messenger1",37,2.435,"high"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","notes",100,2.798,"neutral"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","settings",44,7.531,"neutral"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","snapchat",-36,7.401,"low"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","snapchat1",62,3.163,"high"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","weather",94,6.701,"neutral"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","whatsapp",46,2.696,"low"
"136",25,"Female",175,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.686,"No","whatsapp1",96,1.888,"high"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","calculator",30,3.991,"neutral"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","clock",30,21.163,"neutral"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","facebook",-32,2.95,"low"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","facebook1",-31,2.16,"high"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","instagram",-64,3.26,"low"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","instagram1",0,2.047,"high"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","messenger",53,1.823,"low"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","messenger1",-28,2.201,"high"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","notes",-41,1.888,"neutral"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","settings",66,3.11,"neutral"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","snapchat",70,2.148,"low"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","snapchat1",89,2.953,"high"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","weather",-96,3.38,"neutral"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","whatsapp",55,6.697,"low"
"137",19,"Male",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.092,"No","whatsapp1",59,5.837,"high"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","calculator",-58,2.599,"neutral"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","clock",-45,1.694,"neutral"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","facebook",95,3.202,"low"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","facebook1",83,5.079,"high"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","instagram",80,4.817,"low"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","instagram1",83,3.294,"high"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","messenger",69,2.071,"low"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","messenger1",72,6.514,"high"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","notes",-65,7.01,"neutral"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","settings",-40,1.352,"neutral"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","snapchat",17,3.23,"low"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","snapchat1",-51,2.048,"high"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","weather",-43,2.81,"neutral"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","whatsapp",18,2.047,"low"
"138",22,"Female",115,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.969,"No","whatsapp1",24,1.703,"high"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","calculator",-52,3.635,"neutral"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","clock",-35,3.83,"neutral"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","facebook",43,2.54,"low"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","facebook1",55,3.689,"high"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","instagram",70,4.729,"low"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","instagram1",73,4.984,"high"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","messenger",75,4.883,"low"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","messenger1",76,5.068,"high"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","notes",-52,3.242,"neutral"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","settings",-26,3.016,"neutral"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","snapchat",-60,2.594,"low"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","snapchat1",-52,3.334,"high"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","weather",-69,2.619,"neutral"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","whatsapp",32,3.691,"low"
"139",22,"Female",146,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.667,"No","whatsapp1",41,2.992,"high"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","calculator",100,3.466,"neutral"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","clock",100,2.956,"neutral"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","facebook",-38,4.398,"low"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","facebook1",29,5.017,"high"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","instagram",80,2.939,"low"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","instagram1",100,2.443,"high"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","messenger",59,5.013,"low"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","messenger1",100,2.553,"high"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","notes",85,7.422,"neutral"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","settings",85,2.362,"neutral"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","snapchat",18,3.176,"low"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","snapchat1",30,3.077,"high"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","weather",57,2.707,"neutral"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","whatsapp",70,6.692,"low"
"140",25,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",31.375,"No","whatsapp1",100,2.645,"high"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","calculator",-48,7.063,"neutral"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","clock",-100,4.461,"neutral"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","facebook",-82,8.371,"low"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","facebook1",-70,9.808,"high"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","instagram",33,5.472,"low"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","instagram1",61,6.999,"high"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","messenger",37,4.063,"low"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","messenger1",43,7.544,"high"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","notes",-12,2.604,"neutral"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","settings",-65,4.876,"neutral"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","snapchat",-13,2.553,"low"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","snapchat1",33,2.458,"high"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","weather",13,2.747,"neutral"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","whatsapp",44,5.178,"low"
"141",25,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",54.563,"No","whatsapp1",83,5.881,"high"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","calculator",-100,4.512,"neutral"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","clock",-100,6.955,"neutral"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","facebook",-86,5.825,"low"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","facebook1",-88,12.061,"high"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","instagram",100,6.83,"low"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","instagram1",100,5.159,"high"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","messenger",-47,5.183,"low"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","messenger1",-49,4.757,"high"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","notes",-100,3.676,"neutral"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","settings",-100,4.091,"neutral"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","snapchat",48,6.023,"low"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","snapchat1",92,3.937,"high"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","weather",-100,6.597,"neutral"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","whatsapp",77,5.237,"low"
"142",22,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",34.527,"No","whatsapp1",80,4.564,"high"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","calculator",75,4.344,"neutral"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","clock",-60,9.923,"neutral"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","facebook",-60,3.099,"low"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","facebook1",-21,2.221,"high"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","instagram",68,3.435,"low"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","instagram1",42,7.291,"high"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","messenger",32,2.357,"low"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","messenger1",49,2.48,"high"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","notes",27,3.568,"neutral"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","settings",31,2.018,"neutral"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","snapchat",100,2.493,"low"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","snapchat1",100,2.961,"high"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","weather",-51,5.847,"neutral"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","whatsapp",56,3.235,"low"
"143",20,"Female",156,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",35.351,"No","whatsapp1",49,2.242,"high"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","calculator",-68,10.879,"neutral"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","clock",-29,3.922,"neutral"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","facebook",69,5.866,"low"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","facebook1",46,4.179,"high"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","instagram",77,5.996,"low"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","instagram1",39,7.027,"high"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","messenger",40,4.709,"low"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","messenger1",61,4.828,"high"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","notes",-67,11.732,"neutral"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","settings",-21,4.228,"neutral"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","snapchat",-76,17.474,"low"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","snapchat1",-54,36.996,"high"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","weather",-24,5.336,"neutral"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","whatsapp",63,4.704,"low"
"144",22,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",32.41,"No","whatsapp1",65,6.889,"high"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","calculator",-100,3.565,"neutral"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","clock",-100,129.553,"neutral"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","facebook",-30,5.184,"low"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","facebook1",-59,5.309,"high"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","instagram",21,9.661,"low"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","instagram1",67,3.363,"high"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","messenger",-49,5.603,"low"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","messenger1",37,4.438,"high"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","notes",-98,7.509,"neutral"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","settings",-100,6.44,"neutral"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","snapchat",39,7.869,"low"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","snapchat1",62,3.768,"high"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","weather",-57,4.997,"neutral"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","whatsapp",-91,4.241,"low"
"145",18,"Female",290,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.428,"No","whatsapp1",-88,3.907,"high"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","calculator",15,5.565,"neutral"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","clock",-88,3.843,"neutral"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","facebook",-20,3.771,"low"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","facebook1",-35,4.389,"high"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","instagram",34,4.858,"low"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","instagram1",61,2.661,"high"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","messenger",-29,5.912,"low"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","messenger1",-31,9.993,"high"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","notes",-46,2.808,"neutral"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","settings",28,6.098,"neutral"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","snapchat",-59,3.727,"low"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","snapchat1",-49,3.42,"high"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","weather",31,3.746,"neutral"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","whatsapp",33,3.401,"low"
"146",22,"Female",179,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.924,"No","whatsapp1",34,2.663,"high"
"147",23,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.143,"No","calculator",-49,3.989,"neutral"
"147",23,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.143,"No","clock",-93,3.346,"neutral"
"147",23,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.143,"No","facebook",-100,3.471,"low"
"147",23,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.143,"No","facebook1",-60,2.61,"high"
"147",23,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.143,"No","instagram",-100,3.489,"low"
"147",23,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.143,"No","instagram1",-100,6.876,"high"
"147",23,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.143,"No","messenger",-95,5.055,"low"
"147",23,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.143,"No","messenger1",-73,6.57,"high"
"147",23,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",44.143,"No","notes",34,2.972,"neutral"
